CustomerID,Age,Gender,Senior_Citizen,Partner,Dependents,Tenure_Months,Contract,Paperless_Billing,Payment_Method,Phone_Service,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Monthly_Charges,Total_Charges,Churn
CUST_00791,45,Female,0,Yes,Yes,44,Two year,No,Credit card,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,96.49,4155.12,No
CUST_00792,42,Male,1,Yes,No,51,Month-to-month,Yes,Mailed check,No,No,DSL,No internet service,No,No internet service,No,No,No,64.17,3168.8,Yes
CUST_00793,43,Male,0,No,No,17,Month-to-month,Yes,Credit card,Yes,No,Fiber optic,No,No internet service,No internet service,No,Yes,Yes,104.51,1701.63,Yes
CUST_00794,24,Female,0,Yes,No,70,Month-to-month,Yes,Electronic check,Yes,No,DSL,No internet service,Yes,Yes,Yes,Yes,Yes,104.2,7229.68,Yes
CUST_00795,27,Female,0,No,No,8,Two year,Yes,Electronic check,Yes,No,No,No,Yes,Yes,Yes,No internet service,Yes,76.31,601.15,No
CUST_00796,52,Female,0,No,Yes,28,Month-to-month,Yes,Bank transfer,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,117.78,3262.47,Yes
CUST_00797,39,Female,0,Yes,No,12,One year,Yes,Mailed check,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No internet service,No,104.41,1251.73,Yes
CUST_00798,48,Male,0,No,No,43,Month-to-month,No,Electronic check,No,No phone service,No,Yes,Yes,No,No,Yes,No,43.89,1901.25,Yes
CUST_00799,40,Female,0,No,No,37,Two year,No,Bank transfer,No,Yes,No,Yes,No,No,No internet service,Yes,No internet service,51.19,1959.78,No
CUST_00800,40,Male,0,Yes,No,63,Month-to-month,Yes,Electronic check,Yes,No,No,Yes,No,Yes,No,No internet service,Yes,56.57,3531.24,No
CUST_00801,51,Male,1,Yes,Yes,63,Month-to-month,No,Credit card,Yes,No,Fiber optic,Yes,No,No internet service,No,Yes,Yes,109.88,6938.2,No
CUST_00802,33,Male,0,Yes,Yes,10,Month-to-month,Yes,Mailed check,Yes,Yes,DSL,No,No,Yes,No internet service,Yes,No internet service,97.22,1010.05,Yes
CUST_00803,41,Female,0,No,No,37,Month-to-month,Yes,Credit card,Yes,No phone service,No,No,Yes,Yes,No,No,No,56.75,2040.92,No
CUST_00804,34,Male,0,No,Yes,11,Two year,No,Credit card,Yes,Yes,DSL,Yes,Yes,No,Yes,No internet service,No,89.14,894.8,No
CUST_00805,34,Male,0,No,Yes,19,One year,No,Bank transfer,No,Yes,No,Yes,Yes,No,Yes,No,No,63.97,1170.46,No
CUST_00806,36,Female,0,No,No,52,Month-to-month,No,Electronic check,Yes,No,Fiber optic,No,Yes,Yes,Yes,No internet service,No,104.7,5435.16,Yes
CUST_00807,42,Female,0,No,No,18,Month-to-month,No,Credit card,Yes,No,No,No,No,Yes,No,No internet service,Yes,56.36,947.39,Yes
CUST_00808,34,Female,0,No,No,32,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,120.0,3847.94,Yes
CUST_00809,55,Male,0,No,No,23,Two year,Yes,Electronic check,No,No,DSL,No,Yes,Yes,No,Yes,Yes,86.94,2057.94,No
CUST_00810,29,Female,0,Yes,No,12,Month-to-month,No,Electronic check,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,Yes,120.0,1477.96,Yes
CUST_00811,37,Male,0,No,Yes,58,Two year,Yes,Credit card,Yes,No,No,No,No,Yes,No internet service,No internet service,Yes,60.94,3454.5,No
CUST_00812,34,Male,0,No,No,21,One year,Yes,Credit card,Yes,No,No,Yes,Yes,No internet service,No,No,Yes,67.33,1445.68,Yes
CUST_00813,57,Female,0,No,No,21,One year,Yes,Credit card,Yes,Yes,No,Yes,Yes,No internet service,No internet service,No internet service,No,73.36,1515.69,Yes
CUST_00814,42,Male,0,No,Yes,29,Month-to-month,No,Bank transfer,Yes,Yes,Fiber optic,Yes,No internet service,No,No,Yes,No,105.72,3092.61,Yes
CUST_00815,52,Male,0,Yes,Yes,47,Month-to-month,No,Electronic check,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,95.86,4482.42,Yes
CUST_00816,22,Male,0,No,No,12,One year,Yes,Credit card,Yes,No,No,No,Yes,No,No internet service,Yes,No,54.92,641.22,No
CUST_00817,43,Male,0,Yes,No,58,Month-to-month,No,Mailed check,Yes,No phone service,DSL,Yes,No,No,No,No internet service,No,74.08,4310.19,No
CUST_00818,50,Female,0,No,Yes,41,Month-to-month,No,Mailed check,Yes,No,DSL,No,No,No internet service,Yes,Yes,No,82.45,3459.35,No
CUST_00819,40,Male,0,Yes,No,19,Two year,Yes,Electronic check,Yes,No,Fiber optic,No internet service,No internet service,No,No,No internet service,No internet service,89.47,1710.6,No
CUST_00820,52,Female,0,No,No,12,Month-to-month,Yes,Electronic check,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,Yes,119.38,1386.74,Yes
CUST_00821,33,Male,1,No,No,23,Month-to-month,Yes,Credit card,No,Yes,DSL,No,No,Yes,No internet service,No internet service,No,68.42,1566.07,Yes
CUST_00822,56,Male,0,No,No,5,Two year,Yes,Electronic check,Yes,No,DSL,No,Yes,Yes,No,No,No,82.12,467.04,Yes
CUST_00823,67,Female,0,Yes,No,26,Two year,No,Electronic check,Yes,No,No,Yes,No,Yes,Yes,No,No,63.44,1672.07,No
CUST_00824,35,Male,0,No,No,63,Month-to-month,No,Bank transfer,Yes,Yes,No,No,Yes,No internet service,No,Yes,No,71.03,4392.79,No
CUST_00825,34,Male,0,No,No,52,Two year,Yes,Electronic check,Yes,Yes,DSL,No,No internet service,No,No internet service,Yes,Yes,96.64,5037.57,No
CUST_00826,57,Male,0,No,Yes,10,One year,No,Electronic check,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,106.93,1113.14,Yes
CUST_00827,58,Male,0,Yes,Yes,39,Two year,Yes,Credit card,Yes,No phone service,Fiber optic,No internet service,No,No,No,Yes,Yes,101.7,4066.85,No
CUST_00828,33,Male,0,No,No,23,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,No,No,No,Yes,No,No internet service,102.05,2279.95,Yes
CUST_00829,34,Male,0,Yes,No,11,Two year,No,Credit card,Yes,No,No,No,No,Yes,No,Yes,Yes,63.55,656.28,Yes
CUST_00830,36,Female,0,No,No,72,Month-to-month,Yes,Mailed check,Yes,Yes,Fiber optic,No,No,Yes,No,No,No internet service,107.54,7789.75,Yes
CUST_00831,23,Female,0,Yes,No,48,Month-to-month,No,Electronic check,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,Yes,No internet service,119.88,5738.8,Yes
CUST_00832,28,Female,0,No,Yes,16,Month-to-month,Yes,Bank transfer,Yes,Yes,Fiber optic,No,No,No,Yes,No internet service,No internet service,110.29,1746.88,Yes
CUST_00833,27,Male,0,No,Yes,46,Month-to-month,Yes,Electronic check,No,No,Fiber optic,No,No internet service,No,No,No internet service,Yes,79.24,3617.12,Yes
CUST_00834,30,Male,0,Yes,No,47,One year,Yes,Electronic check,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No internet service,Yes,120.0,5656.32,Yes
CUST_00835,39,Male,0,Yes,No,48,One year,Yes,Electronic check,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No,No,100.31,4861.72,Yes
CUST_00836,42,Female,0,No,No,69,Month-to-month,Yes,Electronic check,Yes,Yes,No,No,No internet service,No,Yes,Yes,No,65.41,4488.51,No
CUST_00837,58,Male,0,Yes,No,25,Month-to-month,No,Mailed check,No,Yes,DSL,No internet service,No internet service,Yes,No internet service,No,No,75.23,1810.99,Yes
CUST_00838,28,Female,0,No,No,37,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,No,Yes,120.0,4468.95,Yes
CUST_00839,51,Male,0,Yes,Yes,63,Month-to-month,Yes,Electronic check,Yes,Yes,DSL,No,No internet service,No,No,Yes,No,87.63,5468.39,Yes
CUST_00840,37,Male,0,Yes,No,29,Month-to-month,Yes,Credit card,Yes,No,DSL,No internet service,Yes,No internet service,Yes,No,No,78.22,2296.17,Yes
CUST_00841,39,Male,1,Yes,No,58,Month-to-month,No,Electronic check,Yes,Yes,No,No internet service,No,No,No internet service,Yes,Yes,69.16,4012.49,Yes
CUST_00842,48,Female,0,No,No,31,Month-to-month,Yes,Electronic check,No,No,Fiber optic,No internet service,No,Yes,No,No internet service,No,81.11,2502.37,No
CUST_00843,26,Male,0,Yes,Yes,68,Month-to-month,No,Bank transfer,Yes,No,Fiber optic,Yes,Yes,No internet service,No,Yes,Yes,116.2,7861.9,Yes
CUST_00844,44,Female,0,No,No,41,Two year,Yes,Credit card,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No internet service,No,98.13,4008.52,No
CUST_00845,41,Male,0,No,No,50,Month-to-month,No,Electronic check,Yes,Yes,No,No,No,Yes,No,No,No,58.44,2917.25,No
CUST_00846,45,Male,0,Yes,Yes,44,Month-to-month,No,Electronic check,No,No,DSL,No,No,No,Yes,Yes,No,71.59,3134.66,Yes
CUST_00847,43,Female,0,No,No,9,Month-to-month,Yes,Mailed check,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No,No,97.13,943.95,Yes
CUST_00848,69,Male,0,Yes,No,59,Month-to-month,Yes,Mailed check,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,Yes,106.65,6295.05,Yes
CUST_00849,32,Male,0,No,Yes,27,One year,Yes,Electronic check,Yes,No,DSL,No,Yes,No internet service,No,No,Yes,86.18,2263.46,Yes
CUST_00850,33,Male,0,Yes,No,59,Two year,No,Electronic check,Yes,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,109.39,6399.67,No
CUST_00851,32,Male,0,Yes,No,3,Two year,Yes,Electronic check,No,No phone service,Fiber optic,No,Yes,No,No,No internet service,No internet service,82.73,258.57,Yes
CUST_00852,33,Female,0,No,No,7,One year,Yes,Electronic check,Yes,No,DSL,Yes,Yes,No,No,No internet service,No internet service,72.12,415.83,No
CUST_00853,32,Female,0,No,No,16,Month-to-month,Yes,Electronic check,Yes,Yes,No,No internet service,No,No,No,No,Yes,62.61,1063.61,Yes
CUST_00854,54,Male,0,Yes,No,49,Month-to-month,Yes,Bank transfer,No,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,104.94,5210.01,No
CUST_00855,57,Male,1,No,Yes,32,Month-to-month,No,Electronic check,No,Yes,Fiber optic,Yes,No internet service,No,No,No,Yes,92.84,2901.96,Yes
CUST_00856,33,Female,0,Yes,Yes,44,Two year,Yes,Mailed check,Yes,No,DSL,No,No internet service,No,No internet service,No internet service,Yes,84.55,3733.85,No
CUST_00857,30,Male,0,No,Yes,19,Two year,No,Mailed check,Yes,No,DSL,No,Yes,Yes,No internet service,No,No,83.51,1607.19,No
CUST_00858,45,Female,0,No,No,3,Month-to-month,No,Electronic check,Yes,Yes,Fiber optic,No,No internet service,No,No,No internet service,Yes,110.03,406.72,Yes
CUST_00859,33,Male,0,Yes,No,60,Month-to-month,Yes,Credit card,Yes,No,No,No,No,Yes,Yes,Yes,No,53.04,3241.4,Yes
CUST_00860,47,Female,0,Yes,Yes,35,Month-to-month,No,Credit card,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No internet service,Yes,120.0,4145.41,Yes
CUST_00861,42,Female,0,Yes,No,29,Month-to-month,Yes,Electronic check,Yes,No,No,No,No internet service,No internet service,No,No,No internet service,45.14,1289.79,Yes
CUST_00862,21,Female,0,Yes,No,70,Two year,No,Electronic check,Yes,No,Fiber optic,No,No internet service,No,No,Yes,Yes,102.18,7102.13,Yes
CUST_00863,58,Female,0,Yes,Yes,45,Month-to-month,Yes,Bank transfer,No,No,DSL,Yes,No internet service,No,Yes,Yes,Yes,78.11,3488.17,No
CUST_00864,61,Male,0,No,No,27,Month-to-month,No,Electronic check,Yes,No,DSL,No internet service,No,Yes,No,Yes,No internet service,78.94,2073.4,Yes
CUST_00865,32,Male,0,No,No,69,Two year,Yes,Credit card,Yes,No phone service,No,No,No,Yes,No,No internet service,No,51.96,3499.49,No
CUST_00866,35,Female,0,Yes,No,35,Month-to-month,No,Electronic check,Yes,No phone service,Fiber optic,No internet service,No,Yes,No internet service,Yes,No internet service,103.58,3737.55,No
CUST_00867,43,Female,0,No,No,19,Month-to-month,No,Bank transfer,No,No,No,No,No,Yes,No,No internet service,Yes,40.77,686.87,Yes
CUST_00868,44,Female,0,No,No,17,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,116.24,2007.69,Yes
CUST_00869,47,Female,0,No,No,35,Month-to-month,Yes,Electronic check,Yes,Yes,No,No internet service,Yes,Yes,Yes,No internet service,Yes,78.34,2687.68,No
CUST_00870,64,Male,0,Yes,No,30,Month-to-month,No,Electronic check,Yes,No,DSL,No,Yes,Yes,No,No,Yes,86.36,2498.42,Yes
CUST_00871,37,Female,0,No,No,48,Month-to-month,Yes,Bank transfer,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,Yes,No,91.56,4346.42,No
CUST_00872,30,Female,0,Yes,No,57,Two year,No,Credit card,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,120.0,6891.42,Yes
CUST_00873,23,Female,0,Yes,Yes,17,One year,No,Credit card,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,No internet service,Yes,120.0,2079.71,Yes
CUST_00874,31,Female,0,Yes,No,15,Month-to-month,No,Electronic check,Yes,Yes,No,No,No internet service,No,Yes,No,Yes,64.64,1046.47,No
CUST_00875,39,Female,0,Yes,No,14,Two year,Yes,Bank transfer,Yes,Yes,No,No,No internet service,No internet service,No,Yes,Yes,65.18,923.63,Yes
CUST_00876,61,Female,1,Yes,Yes,14,Month-to-month,Yes,Mailed check,Yes,Yes,DSL,No,No internet service,Yes,Yes,Yes,No internet service,96.18,1260.26,Yes
CUST_00877,33,Female,0,No,No,45,Two year,No,Bank transfer,Yes,No,Fiber optic,No,Yes,No,Yes,No internet service,Yes,107.48,4814.44,No
CUST_00878,42,Male,0,Yes,Yes,38,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No internet service,104.71,4005.72,Yes
CUST_00879,39,Female,0,No,No,63,Month-to-month,Yes,Bank transfer,Yes,No phone service,Fiber optic,Yes,No internet service,No,No,Yes,No,106.27,6694.05,Yes
CUST_00880,54,Female,0,Yes,Yes,11,Month-to-month,Yes,Credit card,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,99.26,1053.72,No
CUST_00881,70,Female,0,No,Yes,48,Month-to-month,No,Credit card,Yes,No,No,No,No,Yes,No internet service,Yes,No internet service,60.44,2854.26,No
CUST_00882,33,Male,0,No,No,26,Two year,Yes,Mailed check,Yes,Yes,Fiber optic,Yes,Yes,No,No,No internet service,No,105.44,2756.18,No
CUST_00883,34,Male,0,Yes,No,67,Month-to-month,No,Electronic check,Yes,No,Fiber optic,No,No,No,No,No,No,86.43,5817.34,Yes
CUST_00884,52,Male,0,Yes,Yes,25,Month-to-month,Yes,Credit card,Yes,Yes,DSL,No internet service,No,No,Yes,No internet service,Yes,102.08,2561.62,No
CUST_00885,48,Female,0,No,No,61,Month-to-month,Yes,Credit card,Yes,No,Fiber optic,Yes,No,No,No internet service,No,No,107.2,6594.13,No
CUST_00886,62,Female,0,Yes,Yes,26,Month-to-month,No,Mailed check,Yes,Yes,No,No,No internet service,Yes,No,No internet service,Yes,65.19,1598.05,Yes
CUST_00887,47,Female,0,Yes,No,34,Two year,Yes,Credit card,Yes,No,No,No,Yes,No internet service,No internet service,No internet service,Yes,55.14,1858.97,No
CUST_00888,35,Male,0,Yes,No,9,Two year,Yes,Credit card,No,No phone service,Fiber optic,No,No,No,No internet service,Yes,No internet service,85.07,761.77,Yes
CUST_00889,47,Female,0,No,Yes,40,Month-to-month,No,Mailed check,Yes,No,No,No internet service,No internet service,Yes,Yes,Yes,Yes,59.36,2403.36,Yes
CUST_00890,53,Male,1,No,No,7,Month-to-month,Yes,Bank transfer,Yes,Yes,DSL,No,No,No internet service,No,Yes,No,97.03,748.86,Yes
CUST_00891,49,Male,0,No,Yes,30,Month-to-month,Yes,Bank transfer,Yes,No,DSL,No,Yes,No,Yes,No,No,70.91,2156.37,Yes
CUST_00892,46,Male,0,No,Yes,66,Month-to-month,Yes,Bank transfer,Yes,No,No,Yes,No,No internet service,No,Yes,No,52.6,3482.73,No
CUST_00893,52,Male,0,No,No,30,Month-to-month,Yes,Electronic check,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,No,96.68,2880.73,Yes
CUST_00894,54,Male,0,No,No,68,Month-to-month,No,Mailed check,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,120.0,8194.59,Yes
CUST_00895,56,Female,0,No,No,58,One year,Yes,Electronic check,Yes,No,No,No,Yes,No,No,Yes,No,64.54,3747.81,Yes
CUST_00896,47,Female,0,Yes,No,55,Month-to-month,Yes,Bank transfer,No,Yes,Fiber optic,No,No,No internet service,Yes,Yes,No,97.55,5343.66,No
CUST_00897,37,Male,0,Yes,No,14,Month-to-month,Yes,Credit card,Yes,No,Fiber optic,No,No internet service,Yes,No,No,No,95.51,1386.83,Yes
CUST_00898,41,Female,0,No,No,37,Month-to-month,Yes,Bank transfer,Yes,Yes,DSL,No,No internet service,No,Yes,Yes,No,89.08,3282.7,Yes
CUST_00899,54,Female,0,No,No,44,One year,Yes,Electronic check,Yes,No phone service,No,No,No internet service,Yes,Yes,No,No internet service,62.55,2762.62,Yes
CUST_00900,30,Male,0,Yes,No,6,Month-to-month,Yes,Credit card,Yes,No,No,Yes,No,No internet service,Yes,Yes,No internet service,58.53,307.66,Yes
CUST_00901,44,Male,0,Yes,No,26,Month-to-month,No,Electronic check,Yes,No,DSL,No,Yes,No,Yes,No internet service,No internet service,79.7,2092.75,Yes
CUST_00902,35,Female,0,No,No,14,Month-to-month,No,Credit card,Yes,Yes,No,No internet service,No internet service,No internet service,No,Yes,No internet service,60.37,861.45,No
CUST_00903,40,Female,0,No,No,8,Month-to-month,No,Bank transfer,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,109.1,839.87,Yes
CUST_00904,55,Female,0,Yes,No,24,Month-to-month,Yes,Bank transfer,Yes,Yes,DSL,Yes,No,No internet service,Yes,No,No,89.9,2198.47,Yes
CUST_00905,42,Female,0,No,No,39,Two year,Yes,Bank transfer,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No internet service,95.24,3738.61,No
CUST_00906,40,Male,0,No,No,49,Two year,No,Electronic check,Yes,No phone service,DSL,No,Yes,Yes,No internet service,No internet service,No,75.01,3664.02,No
CUST_00907,23,Female,1,No,No,63,One year,Yes,Mailed check,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No,No internet service,79.28,4978.72,Yes
CUST_00908,48,Male,0,Yes,No,26,Two year,No,Electronic check,Yes,No,Fiber optic,No,No,Yes,No,No,No internet service,84.79,2208.87,Yes
CUST_00909,47,Male,0,Yes,No,10,One year,No,Bank transfer,Yes,Yes,Fiber optic,No,No internet service,No,No,No,No,99.35,1068.05,No
CUST_00910,65,Female,0,Yes,No,58,Two year,Yes,Mailed check,Yes,Yes,No,Yes,No,No,No internet service,No,No,65.04,3745.92,No
CUST_00911,36,Female,0,Yes,No,14,Month-to-month,Yes,Bank transfer,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,108.58,1486.07,Yes
CUST_00912,42,Female,0,No,No,71,Month-to-month,Yes,Credit card,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,105.17,7544.56,Yes
CUST_00913,42,Male,0,Yes,No,39,Month-to-month,Yes,Mailed check,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,117.05,4673.41,Yes
CUST_00914,58,Male,1,No,No,31,Month-to-month,No,Bank transfer,No,Yes,DSL,No internet service,Yes,No internet service,No,Yes,No internet service,82.09,2503.03,No
CUST_00915,38,Male,0,Yes,No,50,Month-to-month,No,Credit card,Yes,No,No,No,No internet service,No,No internet service,No,No internet service,48.6,2431.33,Yes
CUST_00916,43,Male,0,Yes,Yes,16,One year,No,Electronic check,Yes,No phone service,Fiber optic,No,No internet service,No,No internet service,No internet service,Yes,97.42,1493.33,Yes
CUST_00917,47,Female,0,No,Yes,72,Month-to-month,Yes,Credit card,No,Yes,No,No,No,No,No,Yes,No,48.4,3453.68,Yes
CUST_00918,42,Male,0,No,No,51,One year,No,Electronic check,Yes,Yes,No,No internet service,Yes,No,No internet service,Yes,Yes,67.31,3420.52,No
CUST_00919,34,Male,0,Yes,No,15,One year,No,Bank transfer,Yes,No,No,Yes,Yes,No,Yes,No internet service,No,58.71,881.01,No
CUST_00920,42,Female,0,No,No,38,Month-to-month,No,Credit card,Yes,No,DSL,No,No internet service,No,No internet service,Yes,Yes,86.71,3223.39,No
CUST_00921,52,Male,0,Yes,Yes,71,Month-to-month,No,Credit card,No,Yes,No,No,Yes,No,No internet service,No,No internet service,45.57,3227.92,Yes
CUST_00922,27,Male,1,No,No,72,Month-to-month,Yes,Electronic check,Yes,No,DSL,No,No,Yes,No,No,Yes,82.01,5917.06,Yes
CUST_00923,41,Female,0,No,No,21,Month-to-month,Yes,Electronic check,Yes,No,No,No,No,No,No,No internet service,Yes,53.83,1105.92,Yes
CUST_00924,31,Male,0,Yes,No,16,Month-to-month,Yes,Credit card,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No internet service,No,108.79,1791.82,Yes
CUST_00925,54,Male,1,No,No,67,One year,Yes,Credit card,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,No,Yes,107.72,7226.74,Yes
CUST_00926,21,Male,0,No,No,65,Month-to-month,No,Bank transfer,Yes,No,Fiber optic,No,Yes,No,Yes,No internet service,Yes,105.29,6879.12,Yes
CUST_00927,33,Male,1,Yes,No,13,Two year,Yes,Electronic check,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,120.0,1518.82,Yes
CUST_00928,44,Female,1,Yes,Yes,64,Two year,Yes,Credit card,Yes,No,No,No,No,Yes,Yes,No,Yes,70.01,4458.91,Yes
CUST_00929,58,Male,1,No,No,61,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,No,No,Yes,No,No,No internet service,103.73,6290.87,Yes
CUST_00930,39,Female,0,Yes,No,32,One year,No,Credit card,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,No,No,91.81,2951.14,Yes
CUST_00931,33,Male,0,Yes,No,12,Month-to-month,Yes,Mailed check,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No,Yes,109.66,1316.93,No
CUST_00932,62,Female,0,No,Yes,41,One year,Yes,Bank transfer,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,107.19,4336.24,No
CUST_00933,22,Female,1,Yes,No,66,Month-to-month,Yes,Electronic check,Yes,No,Fiber optic,No,No internet service,No,No,Yes,Yes,109.13,7183.66,No
CUST_00934,18,Female,0,Yes,No,8,One year,Yes,Mailed check,Yes,No,DSL,No,No,No internet service,Yes,No internet service,No,68.33,641.08,No
CUST_00935,45,Male,0,No,No,59,Month-to-month,No,Credit card,Yes,Yes,Fiber optic,No,No internet service,No,No,Yes,Yes,111.94,6498.88,Yes
CUST_00936,33,Male,0,No,No,25,Two year,Yes,Mailed check,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,112.07,2748.77,No
CUST_00937,27,Male,0,Yes,Yes,5,Month-to-month,Yes,Credit card,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,107.71,590.82,Yes
CUST_00938,48,Female,0,Yes,No,45,Month-to-month,No,Bank transfer,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,Yes,101.38,4562.51,Yes
CUST_00939,42,Male,0,No,No,2,Month-to-month,Yes,Electronic check,Yes,No,No,No,No,No internet service,No internet service,Yes,No,52.8,160.22,Yes
CUST_00940,33,Male,0,No,No,42,Two year,No,Bank transfer,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,84.52,3584.38,No
CUST_00941,24,Male,0,Yes,No,38,One year,No,Bank transfer,Yes,Yes,No,No internet service,Yes,No,No,Yes,No,63.46,2497.83,No
CUST_00942,50,Male,1,Yes,No,3,Two year,No,Mailed check,Yes,No,DSL,No,No,Yes,No internet service,No,No,74.32,128.11,No
CUST_00943,47,Female,0,Yes,No,46,Two year,Yes,Electronic check,Yes,Yes,DSL,No,No,No,Yes,No internet service,Yes,97.14,4469.49,Yes
